Var1,i_dc,i_a
0.01523,-233.667091712667,-2.15007909455862
0.015235,-38.9530659623307,-2.157327388545
0.01524,-6.51384720530012,-2.16752325068478
0.015245,-1.10280631975516,-2.18065184513266
0.01525,-0.200214809035714,-2.1966983002883
0.015255,-0.0496575590388488,-2.21564771002014
0.01526,-0.0245437780710631,-2.23748513488844
0.015265,-0.0203546606723535,-2.262195603367
0.01527,-199.605488906515,0.0533872795778463
0.015275,-235.649736244938,2.36221998232656
0.01528,-44.8540584446122,6.68451493369011
0.015285,-7.49705145335631,6.6233273808931
0.01529,-1.26681021880661,6.55925760485672
0.015295,-0.227571564582992,6.49232127280073
0.0153,-0.0542208161795294,6.42253408302728
0.015305,-0.0253049537299225,6.34991176332887
0.01531,-0.0204816281736616,6.27447006972302
0.015315,-0.0196770707931667,6.19622478518831
0.01532,-8.77875471473484,10.5107368658076
0.015325,-205.222069104802,12.7740464148646
0.01533,-240.700621204725,15.0301538221801
0.015335,-40.1251368947511,14.9365841039975
0.01534,-6.70932844920284,14.840219313342
0.015345,-1.13538700887673,14.7410755822939
0.01535,-0.20562278574161,14.6391690659823
0.015355,-0.0505329772090874,14.5345159413189
0.01536,-0.0246631404336028,14.4271324057343
0.015365,-0.0203479087588221,14.3170346759155
0.01537,-204.996601063524,16.5337966496014
0.015375,-241.864743159215,18.743036150975
0.01538,-59.5131206241815,23.0320849907967
0.015385,-9.93953986199505,22.9063181080587
0.01539,-1.67423077790353,22.777849799527
0.015395,-0.295531564417565,22.6466966329656
0.0154,-0.0655569195697713,22.5128751916582
0.015405,-0.0271958784231479,22.3764020728199
0.01541,-0.0207970448427258,22.237293886337
0.015415,-0.019729684048281,22.095567253509
0.01542,-21.9983722349851,26.3737401077702
0.015425,-212.450754687946,28.5331159991457
0.01543,-246.85985893374,30.6846038620965
0.015435,-41.1515410786445,30.5269090897042
0.01544,-6.88053833701639,30.3666132235109
0.015445,-1.16394576394893,30.2037332360593
0.01545,-0.2103865438323,30.0382861070773
0.015455,-0.0513275983850576,29.8702888222209
0.01546,-0.0247956876482078,29.6997583718196
0.015465,-210.400148164219,31.8144438729507
0.01547,-248.101520345457,33.9209979947169
0.015475,-73.1670933743493,38.1692350090278
0.01548,-47.5622590406346,42.4158424360173
0.015485,-46.8277852297882,46.6604153347864
0.01549,-7.81961844492793,46.4680299875936
0.015495,-1.32061617490644,46.2731124651284
0.0155,-0.236546695254947,46.0756800579486
0.015505,-0.0557179175523428,45.8757500586562
0.01551,-0.0255546785295435,45.6733397603282
0.015515,-41.6107231446452,49.906613049513
0.01552,-52.0647946514033,54.1373749046535
0.015525,-57.3315491582438,58.3656295345782
0.01553,-229.771633343362,60.4066655565016
0.015535,-261.101419371395,62.4391698486516
0.01554,-43.5248415595335,62.2140428017422
0.015545,-7.27641796754011,61.9864416391245
0.01555,-1.22998067318454,61.7563840028418
0.015555,-0.221401531489818,61.5238875323012
0.01556,-0.0531649591530936,61.2889698630366
0.015565,-222.203840763274,63.2876172019593
0.01557,-261.794557638461,65.2775427074216
0.015575,-101.534553836628,69.4710718374553
0.01558,-78.3281737709252,73.6619419540734
0.015585,-77.9464994075034,77.8497744246572
0.01559,-13.0051945122537,77.5913551022874
0.015595,-2.1855989084659,77.330527014403
0.0156,-0.380830593452435,77.0673081891264
0.015605,-0.0797852688237827,76.8017166476863
0.01561,-0.0295692456553021,76.5337704028625
0.015615,-67.27940109203,80.7071992610975
0.01562,-81.9585942386436,84.8770590478207
0.015625,-87.8785386903754,89.0434031357534
0.01563,-246.03709700718,90.9615490308744
0.015635,-274.919137453768,92.8707183922242
0.01564,-45.8274923534183,92.5785663283065
0.015645,-7.66051283999778,92.2840792938033
0.01565,-1.2940498196869,91.9872757336027
0.015655,-0.232088619032282,91.6881740804883
0.01566,-0.0549476244138418,91.3867927539113
0.015665,-0.0253995279862238,91.0831501587689
0.01567,-232.495748647676,92.951968065197
0.015675,-119.655201305786,97.0814267149973
0.01568,-104.301303498739,101.207154318863
0.015685,-17.3974291731404,100.8882371501
0.01569,-2.91824791296842,100.567086138389
0.015695,-0.50304049460668,100.2437199056
0.0157,-0.100170555437886,99.9181570553339
0.015705,-0.032969624076617,99.5904161713857
0.01571,-0.0217601375085326,99.2605158165431
0.015715,-0.0198903332361448,98.9284745313864
0.01572,-85.8822828866477,103.031852788142
0.015725,-103.603219970245,107.130658315304
0.01573,-252.275306026761,108.926101134712
0.015735,-42.0501589260472,108.578623885689
0.01574,-7.03043275801434,108.229037051358
0.015745,-1.18894898139297,107.877359387708
0.01575,-0.214557218618722,107.523609624396
0.015755,-0.0520232899858968,107.167806463573
0.01576,-0.0249117328331465,106.809968578698
0.015765,-0.0203893753259763,106.450114613366
0.01577,-92.1215095695761,110.518576067651
0.015775,-110.852391275577,114.582028337756
0.01578,-117.358364334414,118.64057621881
0.015785,-19.5725139629059,118.266956081144
0.01579,-3.28106407125141,117.891333761866
0.015795,-0.563560234020146,117.513727970185
0.0158,-0.110265582281008,117.134157383161
0.015805,-0.0346535303489211,116.752640644227
0.01581,-0.0220410223792932,116.369196362051
0.015815,-0.0199371863642819,115.983843109396
0.01582,-100.036992400309,120.016930279917
0.015825,-120.056862786531,124.044563477055
0.01583,-126.74764554106,128.066864516365
0.015835,-21.1371004824563,127.667382136762
0.01584,-3.5420190842315,127.266006999595
0.015845,-0.607062310303633,126.862757762212
0.01585,-0.117495307527236,126.457653043494
0.015855,-0.0358328270063168,126.050711422747
0.01586,-0.0222110741755444,125.641951438591
0.015865,-0.0199388905537887,125.231391587864
0.01587,-107.712090719575,129.226741801906
0.015875,-128.978872288361,133.216213132206
0.01588,-135.845510468889,137.199944325617
0.015885,-22.6531793503468,136.774928696338
0.01589,-3.79493607570666,136.348132242516
0.015895,-0.649276923061193,135.919573562592
0.0159,-0.124563599495724,135.489271211003
0.015905,-0.0370385186031311,135.057243696775
0.01591,-0.0224388515951966,134.623509482457
0.015915,-0.0200035464931839,134.188086983062
0.01592,-115.142961513535,138.143477446631
0.015925,-137.614121735125,142.092588130604
0.01593,-144.647708570108,146.035574577952
0.015935,-24.1199355914648,145.58541322163
0.01594,-4.03957245776466,145.133585937407
0.015945,-0.690056961573248,144.680111257688
0.01595,-0.131339273818554,144.22500766477
0.015955,-0.0381420770695797,143.768293589797
0.01596,-0.0225962698287958,143.309987411733
0.015965,-0.0200031433150372,142.850107456339
0.01597,-122.32653835108,146.763483216196
0.015975,-145.959198302687,150.670206265445
0.01598,-153.150915627296,154.570448759549
0.015985,-25.5369219258331,154.095597325898
0.01599,-4.27596026731654,153.619198239698
0.015995,-0.729514415442396,153.141269956811
0.016,-0.137947656490043,152.66183087759
0.016005,-0.0392710532263894,152.180899345557
0.01601,-0.0228112507041172,151.698493646405
0.016015,-0.0200656647274724,151.214632007014
0.01602,-129.260653656136,155.084132514112
0.016025,-154.011717074576,158.946639068925
0.01603,-161.352878616543,162.802340210783
0.016035,-26.903656240834,162.303331353835
0.01604,-4.50391243963224,161.802896858554
0.016045,-0.767511435586925,161.301055092337
0.01605,-0.144259107940513,160.797824361056
0.016055,-0.0402971767732367,160.293222908093
0.01606,-0.0229557523630177,159.787268913388
0.016065,-0.0200631070021728,159.279980492485
0.01607,-135.944068690456,163.103964499495
0.016075,-161.770439906934,166.920648471482
0.01608,-169.252547958542,170.73023705761
0.016085,-28.2200702964011,170.207688449872
0.01609,-4.72352423748495,169.683840257881
0.016095,-0.804170558020885,169.158710744057
0.0161,-0.150400713472321,168.632318103929
0.016105,-0.0413482919342447,168.104680464889
0.01611,-0.0231577455865919,167.575815885271
0.016115,-0.0201234619980827,167.045742353442
0.01612,-142.37666456077,170.822810911949
0.016125,-169.235411346223,174.592311691064
0.01613,-176.850202609034,178.354465134864
0.016135,-29.4861039025577,177.80908650558
0.01614,-4.93467897525102,177.262538614057
0.016145,-0.839365673312798,176.714839598719
0.01615,-0.156244791721548,176.166007525071
0.016155,-0.042296455054867,175.616060384818
0.01616,-0.0232892430407929,175.065016094976
0.016165,-0.0201187350601089,174.51289249701
0.01617,-148.559451697409,178.241909821345
0.016175,-176.408053187763,181.963132825301
0.01618,-184.147556988228,185.676797392583
0.016185,-30.7021494057206,185.109396467732
0.01619,-5.137548744138,184.540961023307
0.016195,-0.873232132837929,183.971509049181
0.0162,-0.16192056564583,183.401058456899
0.016205,-0.043269866915679,182.829627078506
0.01621,-0.0234782749309287,182.25723266571
0.016215,-0.0201769280392705,181.683892889049
0.01622,-154.494737891296,185.364004889552
0.016225,-183.291273242633,189.036139752662
0.01623,-191.147857872757,192.700548411403
0.016235,-31.8686411667482,192.112035666302
0.01624,-5.33209935226557,191.52262763054
0.016245,-0.905657587578233,190.932342117584
0.01625,-0.167302649218158,190.341196856476
0.016255,-0.0441409667473636,189.749209491025
0.01626,-0.0235969177926307,189.156397579009
0.016265,55.1617677720286,191.001110396667
0.01627,-153.023951928835,194.631096540377
0.016275,-190.725229757979,198.252836605885
0.01628,-200.025046393705,201.86668299155
0.016285,-204.580802943663,205.472680699668
0.01629,-34.1072289422141,204.858462990074
0.016295,-5.70553482074297,204.243473577449
0.0163,-0.967975348012499,203.627730242312
0.016305,-0.177724257319882,203.011250677032
0.01631,-0.0459060099794515,202.394052484728
0.016315,-171.674286028949,205.973627533145
0.01632,-203.244728256315,209.544953102394
0.016325,-211.479828113405,213.108319645135
0.01633,-215.815865621171,216.663766856778
0.016335,-1.70161138758915,218.460292444522
0.01634,-0.306926328450267,217.821655566555
0.016345,-0.0674309677616591,217.182362551749
0.01635,-0.0274818186190302,216.542431243637
0.016355,-0.0208180798163511,215.901879393587
0.01636,-0.0197065313951299,215.26072466005
0.016365,30.2776397259742,217.048967449551
0.01637,31.6737583884947,218.834638243472
0.016375,-180.034797627323,222.348521813354
0.01638,-218.227867511136,225.853957143507
0.016385,-227.512657306976,229.351311578562
0.01639,-37.9284098191842,228.691574218237
0.016395,-6.34292889949619,228.031285399612
0.0164,-1.07429620139864,227.370462876795
0.016405,-0.195459162971778,226.709124309432
0.01641,-0.0488642902153024,226.04728726167
0.016415,-191.295958093734,229.518259290745
0.01642,-226.044368534784,232.98084667033
0.016425,-234.71889496952,236.435383795402
0.01643,-28.5299075689843,238.177399738994
0.016435,2.18291554349021,239.916503407579
0.01644,0.346496645890189,239.236019316176
0.016445,0.0415635939437138,238.55509611604
0.01645,-0.00930092362396806,237.873751491717
0.016455,-0.0177854061247231,237.192003030035
0.01646,-0.0192006646632894,236.509868219406
0.016465,-0.019436737618399,235.827364449141
0.01647,3.23580995547635,237.553851542859
0.016475,-200.285669686533,240.962233881816
0.01648,-237.016893639142,244.350379047718
0.016485,-39.5112428515627,243.644329909925
0.01649,-6.60692753075542,242.937986781084
0.016495,-1.11830596921622,242.231367405405
0.0165,-0.202773573153324,241.524489423271
0.016505,-0.0500577119966246,240.817370370214
0.01651,-0.024583862767173,240.110027676233
0.016515,-0.0203346839709932,239.402478665123
0.01652,-202.324640423327,242.757980697145
0.016525,-238.819136333289,246.1052371374
0.01653,-47.7267284157019,247.780722617795
0.016535,-7.97575986003323,247.061846571773
0.01654,-1.34666142628882,246.342828318345
0.016545,-0.240891187872639,245.623685136643
0.01655,-0.0564426037486675,244.90443419635
0.016555,-0.0256755610083697,244.185092557061
0.01656,-0.0205434483104418,243.465677167657
0.016565,-0.0196873835746851,242.746204865687
0.01657,-11.1153859909174,244.405729790498
0.016575,-208.299916013684,247.709950271421
0.01658,-243.899202660753,251.006093293939
0.016585,-40.6581409140446,250.275679916016
0.01659,-6.79823646318544,249.545277302874
0.016595,-1.1502173559364,248.814902228978
0.0166,-0.208096568734981,248.084571354512
0.016605,-0.0509456170599839,247.354301224481
0.01661,-0.02473197026417,246.62410826814
0.016615,-0.0203593890973283,245.894008798438
0.01662,-207.659758057369,249.159904127178
0.016625,-244.968732829899,252.417910773724
0.01663,-62.3528567061943,254.035648450212
0.016635,-10.4127591200365,253.295060100525
0.01664,-1.75316636503242,252.554636385001
0.016645,-0.308698457235726,251.814393532244
0.01665,-0.0677532308622794,251.074347651257
0.016655,-0.0275622360654515,250.334514730933
0.01666,-0.0208581561391799,249.594910639536
0.016665,-0.0197398785712463,248.85555112421
0.01667,-24.3100877170869,250.455578865686
0.016675,-31.919503088774,252.050805389548
0.01668,-218.060799652895,255.262490546347
0.016685,-36.3474432776607,254.514454100568
0.01669,-6.0791882847902,253.766709180305
0.016695,-1.03027614770503,253.019271376017
0.0167,-0.18808971264594,252.272156156017
0.016705,-0.0476083629459732,251.525378865691
0.01671,-0.0241752978098711,250.778954727062
0.016715,-0.0202665330946078,250.032898838348
0.01672,-211.040773575583,253.217006486657
0.016725,-69.1671256108004,254.780867283755
0.01673,-49.0793211282901,256.339835910882
0.016735,-8.19545752652766,255.585295436066
0.01674,-1.38330821069019,254.831172688533
0.016745,-0.247004073960139,254.077482613279
0.01675,-0.057462266903692,253.324240030187
0.016755,-0.025845646466639,252.571459633637
0.01676,-0.0205718194941083,251.819155992131
0.016765,-40.1232020487947,253.360641714378
0.01677,-50.3337784728578,254.896811538637
0.016775,-55.5634311433817,256.427664218571
0.01678,-225.581575262776,259.559185822547
0.016785,-256.511622616863,262.68376707973
0.01679,-42.7600162802853,261.917114280056
0.016795,-7.14884088518018,261.151016864095
0.0168,-1.20870011029501,260.385489403797
0.016805,-0.21785181524264,259.620546343543
0.01681,-0.0525728460813375,258.856201999473
0.016815,-218.334086048773,261.962224137175
0.01682,-257.283815392676,265.061505391427
0.016825,-99.3388969776935,266.551933808409
0.01683,-76.5218289003386,268.037064633191
0.016835,-76.2087284241371,269.516711411581
0.01684,-12.7156120061413,268.738553116562
0.016845,-2.13729494760031,267.961080534475
0.01685,-0.372773226745461,267.18430797596
0.016855,-0.078441256343989,266.408249620997
0.01686,-0.0293450577933127,265.632919518598
0.016865,-65.8644918858186,267.096314251184
0.01687,-80.3116793731558,268.553996027459
0.016875,-86.1966191806435,270.005998975734
0.01688,-241.932406640687,273.054144804389
0.016885,-270.414162979663,276.096177461644
0.01689,-45.0768017825274,275.307715241705
0.016895,-7.53529350509291,274.520076660313
0.0169,-1.27316254206424,273.733275741149
0.016905,-0.228604504965155,272.947326374424
0.01691,-0.0543664541215851,272.16224231627
0.016915,-229.357257393889,275.189231094549
0.01692,-270.078046301288,278.210319356915
0.016925,-126.362564614372,279.622512812025
0.01693,-105.859084527029,281.029138698519
0.016935,-105.873921193513,282.430040170703
0.01694,-17.6589757153662,281.632653706494
0.016945,-2.96187532183051,280.836236073595
0.01695,-0.510317788229239,280.040800973508
0.016955,-0.101384449018358,279.246361970441
0.01696,-0.0331721090431269,278.45293249106
0.016965,-0.0217939139562426,277.660525824273
0.01697,-90.019252953805,279.043007262414
0.016975,-108.428418157133,280.419572876641
0.01698,-114.909810821811,281.790290698302
0.016985,-19.1644638889361,280.991041613589
0.01699,-3.21297240258487,280.19285917719
0.016995,-0.55217550533374,279.395756540462
0.017,-0.108339884418014,278.599746717154
0.017005,-0.0343056510813147,277.8048425829
0.01701,-0.0219563319584381,277.011056875036
0.017015,-0.0198963973524176,276.218402192436
0.01702,-98.1788090339686,277.568598721539
0.017025,-117.919475759568,278.912823104186
0.01703,-124.59436288829,280.251155889268
0.017035,-20.7783070608119,279.451884647297
0.01704,-3.48219702168502,278.653791752082
0.017045,-0.597110322079303,277.856889672886
0.01705,-0.115861923101407,277.061190740267
0.017055,-0.0355870317074759,276.266707145949
0.01706,-0.0221967363773541,275.473450942702
0.017065,-0.0199631611540662,274.681434044235
0.01707,-106.098158306913,275.99948721026
0.017075,-127.127920490547,277.311558529563
0.01708,-133.987183512508,278.617740725023
0.017085,-22.3434833978356,277.819403069628
0.01709,-3.74325041780844,277.022355650976
0.017095,-0.640628807595693,276.226610256082
0.0171,-0.123094383861244,275.432178532891
0.017105,-0.0367667830705259,274.639071989882
0.01711,-0.0223668624034073,273.847301996001
0.017115,-0.0199648760806521,273.056879780613
0.01712,-113.772491653553,274.343232684939
0.017125,-136.048579533056,275.623641535517
0.01713,-143.083141842768,276.898210844118
0.017135,-23.8592445725313,276.10183499902
0.01714,-3.99611441800424,275.306861528359
0.017145,-0.682834582676534,274.513301533857
0.01715,-0.130161203342604,273.721165977213
0.017155,-0.0379722306477284,272.930465680097
0.01716,-0.0225946007226411,272.141211324136
0.017165,-0.0200295271164047,271.353413450923
0.01717,-121.197994580381,272.608815912446
0.017175,-144.677104826398,273.858360057645
0.01718,-151.877927474093,275.102161759953
0.017185,-25.3247656292341,274.308849226779
0.01719,-4.24054476287735,273.517051419903
0.017195,-0.723580251433113,272.726778747064
0.0172,-0.136931142919039,271.938041475747
0.017205,-0.039074830942514,271.150849732896
0.01721,-0.0227518575129021,270.365213504968
0.017215,-0.0200290953728262,269.581142637987
0.01722,-128.371575265732,270.806653304851
0.017225,-153.010057195871,272.026439356773
0.01723,-160.368192946694,273.240627566212
0.017235,-26.7395954212768,272.451552501789
0.01724,-4.47657285087623,271.664104600145
0.017245,-0.762977703380405,270.87829356328
0.01725,-0.143529518576219,270.094128952115
0.017255,-0.0402021394690483,269.311620186583
0.01726,-0.022966561852733,268.530776545735
0.017265,-0.0200915722841452,267.751607167853
0.01727,-135.29107343,268.948592538409
0.017275,-161.045063494938,270.140034552047
0.01728,-168.551701008875,271.326070383536
0.017285,-28.1032544576028,270.542477540244
0.01729,-4.70401204805806,269.760624160746
0.017295,-0.800889154815682,268.980519223935
0.0173,-0.149826695071968,268.202171567507
0.017305,-0.0412258802796493,267.425589887792
0.01731,-0.0231106644274182,266.650782739902
0.017315,-0.0200889463637129,265.877758537913
0.01732,-141.955290118506,267.047888904017
0.017325,-168.780935219262,268.212703891001
0.01733,-176.427456585919,269.37235055221
0.017335,-29.4156835870795,268.595551802853
0.01734,-4.92295913984547,267.820604368595
0.017345,-0.837437402267766,267.047516484992
0.01735,-0.155949807671448,266.276296245716
0.017355,-0.0422739122959369,265.506951602757
0.01736,-0.0233121450122909,264.739490366642
0.017365,-0.0201492174760943,263.973920206654
0.01737,-148.364178292679,265.119162537821
0.017375,-176.217803911464,266.259362933273
0.01738,-183.995831319497,267.394677775752
0.017385,-30.6768380582236,266.626047240284
0.01739,-5.13330000931555,265.859379021196
0.017395,-0.872496758204987,265.094680585275
0.0174,-0.161771238861444,264.331959257477
0.017405,-0.0432182961628612,263.571222220859
0.01741,-0.0234430104167849,262.812476516847
0.017415,-0.0201443835053813,262.055729045518
0.01742,-154.518851659808,263.178336883361
0.017425,-183.357214946091,264.296220027649
0.01743,-191.258669680396,265.40954362304
0.017435,-31.8871318950026,264.650511451661
0.01744,-5.33521037009885,263.893551260509
0.017445,-0.906203184765095,263.138669719913
0.01745,-0.167420320067332,262.385873357883
0.017455,-0.0441872571239454,261.635168560426
0.01746,-0.0236313014861095,260.886561571872
0.017465,-0.0202024545517261,260.140058495206
0.01747,-160.421751854614,261.242558932222
0.017475,-190.202235272043,262.34069365641
0.01748,-198.219384786773,263.43463599018
0.017485,-33.0470271707373,262.686680852437
0.01749,-5.52866064640318,261.940905457429
0.017495,-0.938445096465185,261.197315646902
0.0175,-0.172771785996352,260.455917120595
0.017505,-0.0450532481814418,259.716715436278
0.01751,-0.0237490905517369,258.979716010138
0.017515,-0.0201954393631881,258.244924117169
0.01752,-166.076631645194,259.330101983401
0.017525,-196.757516986167,260.411312414108
0.01753,-204.883033227732,261.488736315695
0.017535,-34.1574731696298,260.753376681303
0.01754,-5.71391583623279,260.020302011768
0.017545,-0.969373348536389,259.289517286823
0.01755,-0.177957452326455,258.561027344021
0.017555,-0.0459449090191645,257.83483687916
0.01756,-0.0239244875219199,257.110950446723
0.017565,-0.0202513595910579,256.389372460327
0.01757,-171.488694539958,257.460251844299
0.017575,-203.029372626471,258.527598568807
0.01758,3.50272662347221,255.948691839506
0.017585,0.560571583995322,255.227679412802
0.01759,0.0772724769829428,254.509026235062
0.017595,-0.00334448386123262,253.792736448276
0.0176,-0.0167918382496426,253.078814054514
0.017605,-0.0190349312417684,252.367262916411
0.01761,-0.0194090915529611,251.658086757662
0.017615,-0.0194715035766614,250.951289163515
0.01762,33.1983378841683,248.363009761428
0.017625,-171.179820952964,249.419940723911
0.01763,-208.158654021217,250.473791250629
0.017635,-34.7023563852729,249.768144945103
0.01764,-5.80480536658424,249.064929513642
0.017645,-0.98453422425446,248.364148260678
0.01765,-0.18048637016443,247.665804353128
0.017655,-0.0463667464722585,246.969900820934
0.01766,-0.0239948523471317,246.276440557598
0.017665,-179.315207552392,247.327998567813
0.01767,-212.08353625865,248.376894227948
0.017675,-220.439630094627,249.423325897359
0.01768,-17.6152300564155,246.809258585615
0.017685,12.5333683841902,244.191333703719
0.01769,2.07130339225811,243.499157078131
0.017695,0.329270887994022,242.80950196614
0.0177,0.0386902431683611,242.122371068707
0.017705,-0.00978021359326628,241.437766950853
0.01771,-0.0178653535148369,240.755692042239
0.017715,11.7491474550854,238.130105379674
0.01772,10.0692449195506,235.500800325365
0.017725,-189.318295136354,236.536705399431
0.01773,-225.381325066766,237.570546492253
0.017735,-234.233476469122,238.602539710013
0.01774,-39.048374062871,237.922881654227
0.017745,-6.52974512296421,237.245836579183
0.01775,-1.10545818025159,236.571406682985
0.017755,-0.20065715400256,235.899594028499
0.01776,-0.0497313446466012,235.230400543951
0.017765,-196.639321357512,236.264276140141
0.01777,-232.191398234755,237.306316479215
0.017775,-240.913720467006,238.347006052242
0.01778,-47.3422824406926,235.702482547503
0.017785,-18.6958239165908,233.054206405835
0.01779,-3.132670950898,232.398557840045
0.017795,-0.538807441844301,231.745647965625
0.0178,-0.106136679797617,231.095478416834
0.017805,-0.0339648065817294,230.448050688454
0.01781,-0.0219261394492531,229.803366136415
0.017815,-14.1205567730236,227.148339170202
0.01782,-20.0670986539171,224.48979048046
0.017825,-210.892018316877,225.527062514743
0.01783,-245.430648017992,226.563466834913
0.017835,-253.930792539993,227.59921631406
0.01784,-42.3306979259733,226.959718305857
0.017845,-7.07722821293443,226.323055526898
0.01785,-1.19675472178547,225.68922896199
0.017855,-0.215859259239376,225.058239456691
0.01786,-0.0522404775468094,224.430087717978
0.017865,-0.0249479608931961,223.804774314914
0.01787,-212.075178555846,224.848623579567
0.017875,-250.114118979284,225.892137647895
0.01788,-71.7826470387408,223.215707840019
0.017885,-11.9839861017849,222.595702094753
0.01789,-2.0152557043732,221.978595390663
0.017895,-0.352416405994105,221.364387846307
0.0179,-0.0750456253847269,220.753079442882
0.017905,-0.0287786469806776,220.14467002494
0.01791,-0.0210610593819649,219.539159301105
0.017915,-0.0197737231529283,218.936546844808
0.01792,-32.8863104490173,216.253544287963
0.017925,-221.255383006292,217.306814615944
0.01793,-255.309528256539,218.360422019526
0.017935,-42.5595963962308,217.763949111229
0.01794,-7.11540974222406,217.170433807938
0.017945,-1.20312361179119,216.57987520603
0.01795,-0.216921625282398,215.992272267409
0.017955,-0.0524176860532945,215.407623820277
0.01796,-0.0249775202990151,214.825928559912
0.017965,-0.020400349038915,214.247185049458
0.01797,-216.693035475167,215.315823128499
0.017975,-76.8970033575171,212.622867246821
0.01798,-57.1528367735789,209.926777249886
0.017985,-9.54080770809214,209.353310134027
0.01799,-1.60772005199155,208.782834500385
0.017995,-0.284437207945881,208.215348597861
0.018,-0.0637063196181953,207.650850545283
0.018005,-0.0268871881298205,207.089338332215
0.01801,-0.0207455535857405,206.530809819784
0.018015,-0.0197210950407095,205.975262741511
0.01802,-46.7172314490783,203.274709834462
0.018025,-58.0218715122446,200.571403131421
0.01803,-229.660866005299,201.655959063218
0.018035,-38.280948611644,201.106294162724
0.01804,-6.40170765616344,200.559650923441
0.018045,-1.08407416126695,200.016026755645
0.01805,-0.197063519316607,199.475418944053
0.018055,-0.0491052442930681,198.937824648679
0.01806,-0.0244249866802857,198.403240905701
0.018065,-0.0203081833751109,197.871664628334
0.01807,-218.111061053365,198.976570153324
0.018075,-92.1280699540937,196.268738057088
0.01808,-74.6447694497275,193.558272120284
0.018085,-12.4555684423705,193.033213480528
0.01809,-2.09391824385957,192.511202689433
0.018095,-0.365537752141595,191.992236325751
0.0181,-0.0772343384055261,191.476310847324
0.018105,-0.0291437364000404,190.963422591977
0.01811,-0.0211219582909009,190.453567778431
0.018115,-0.0197838814350611,189.946742507212
0.01812,-61.2901435206088,187.234243913951
0.018125,-74.9785874059635,184.519569560181
0.01813,-233.580931300456,185.649284786815
0.018135,-38.9346183020827,185.149639343533
0.01814,-6.51074337145586,184.653063628926
0.018145,-1.10226192091136,184.159553395734
0.01815,-0.200097338084946,183.669104280572
0.018155,-0.0496113020288975,183.18171180487
0.01816,-0.0245093999040799,182.69737137582
0.018165,-0.0203222640116659,182.216078287326
0.01817,-219.110315315717,183.371582173997
0.018175,-106.250449140561,180.65688430612
0.01818,-90.9048417195165,177.940203893313
0.018185,-15.1650574407202,177.466771823925
0.01819,-2.54587597618872,176.996426677016
0.018195,-0.440926798544307,176.529163383894
0.0182,-0.0898096478053532,176.064976764692
0.018205,-0.0312413674670667,175.603861529343
0.01821,-0.0214718547758085,175.145812278562
0.018215,-0.0198422460600171,174.690823504834
0.01822,-74.8161315612452,171.975150361645
0.018225,-90.7058382299817,169.258021949346
0.01823,-236.908506975522,170.447380946371
0.018235,-39.4895349591909,170.000950083469
0.01824,-6.60330653527122,169.557618257657
0.018245,-1.11770196797473,169.117379582681
0.01825,-0.202672823210353,168.680228066236
0.018255,-0.0500409071702818,168.246157610972
0.01826,-0.0245810604392002,167.815162015516
0.018265,-220.405052619039,169.031647583895
0.01827,-119.657116599913,166.318968045399
0.018275,-106.275336103004,163.605053803627
0.01828,-107.434559701254,160.890062998252
0.018285,-111.015237588106,158.174069062241
0.01829,-18.5155999846178,157.754967904919
0.018295,-3.10476498119638,157.33900946788
0.0183,-0.53415257192205,156.926187237101
0.018305,-0.105360221798463,156.516494595636
0.01831,-0.0338352890967443,156.109924824655
0.018315,-94.949200080692,153.397164781313
0.01832,-114.129910630583,150.68380776116
0.018325,-120.691570066231,147.969823837493
0.01833,-125.143875983112,145.255258144974
0.018335,-249.384283659108,146.516367176219
0.01834,-41.5692163609181,146.123119497815
0.018345,-6.95020888140474,145.733063701986
0.01835,-1.1755671956133,145.34619269176
0.018355,-0.212325062822989,144.962499269218
0.01836,-0.0516509540755595,144.58197613655
0.018365,-0.0248496251379146,144.204615897112
0.01837,-107.755631422373,141.498174857136
0.018375,-129.031995613819,138.791690007231
0.01838,-135.90336579716,136.085121554433
0.018385,-22.6628201399803,135.716322905333
0.01839,-3.79654421270733,135.350722042648
0.018395,-0.649545169185074,134.98831133416
0.0184,-0.124608344449433,134.629083051001
0.018405,-0.0370459822797624,134.273029368717
0.01841,-0.0224400965683203,133.920142368345
0.018415,-0.020003754187635,133.570414037488
0.01842,-115.216541446501,130.873125426365
0.018425,-137.702965860931,128.176278200457
0.01843,-144.742088284593,125.479827179717
0.018435,-24.1356627372201,125.139377006993
0.01844,-4.04219583261489,124.802120681048
0.018445,-0.69049455498482,124.468049933494
0.01845,-0.131412266790971,124.13715640428
0.018455,-0.0381542527244103,123.809431643116
0.01846,-0.0225983007984159,123.484867110553
0.018465,-0.0200034821018717,123.163454179088
0.01847,-122.429466564255,120.478417493542
0.018475,-146.082117941202,117.794327288938
0.01848,-153.279995113441,115.111132727453
0.018485,-25.5584313821388,114.799735197867
0.01849,-4.27954816344572,114.491524196061
0.018495,-0.730112896355406,114.18649081532
0.0185,-0.138047486387242,113.884626062926
0.018505,-0.0392877054139083,113.58592086126
0.01851,-0.0228140283918426,113.290366048915
0.018515,-0.0200661280467062,112.997952381805
0.01852,-129.391222703114,110.328379711307
0.018525,-154.166701275588,107.660274398419
0.01853,-161.514577397219,104.993579687184
0.018535,-26.9306013214185,104.711931739737
